SANTA ROSA,TAXISCO,Concejal I,UNE-GANA,MATILDE  CUELLAR GOMEZ,MATILDE,,CUELLAR,GOMEZ,
SANTA ROSA,TAXISCO,Concejal II,UNE-GANA,MOISES  MORALES RODRIGUEZ,MOISES,,MORALES,RODRIGUEZ,
SANTA ROSA,TAXISCO,Concejal III,P P,SELVIN MINRAY GUEVARA RIVERA,SELVIN,MINRAY,GUEVARA,RIVERA,
SANTA ROSA,TAXISCO,Concejal IV,UCN,ELMER ANTONIO PEREZ QUEVEDO,ELMER,ANTONIO,PEREZ,QUEVEDO,
SANTA ROSA,TAXISCO,Concejal V,UNE-GANA,JUAN JOSE TOLICO ESPINOZA,JUAN,JOSE,TOLICO,ESPINOZA,
SANTA ROSA,TAXISCO,Concejal Suplente I,P P,MANUEL DE JESUS CARBAJAL  VILLEGAS,MANUEL,DE JESUS,CARBAJAL,VILLEGAS,
SANTA ROSA,TAXISCO,Concejal Suplente II,VACANTE,VACANTE,,,,,
SANTA ROSA,SANTA MARIA IXHUATAN,Alcalde,UCN,JORGE ALEXIS QUEVEDO DIVAS,JORGE,ALEXIS,QUEVEDO,DIVAS,
SANTA ROSA,SANTA MARIA IXHUATAN,Síndico  I,UCN,JULIO ROBERTO PINEDA MORALES,JULIO,ROBERTO,PINEDA,MORALES,
SANTA ROSA,SANTA MARIA IXHUATAN,Síndico  II,UCN,HERNAN JIMENEZ MORATAYA,HERNAN,,JIMENEZ,MORATAYA,
SANTA ROSA,SANTA MARIA IXHUATAN,Síndico Suplente,UCN,HUGO  ZEPEDA MONTERROSO,HUGO,,ZEPEDA,MONTERROSO,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal I,UCN,SERGIO FEDERICO AGUILAR LEON,SERGIO,FEDERICO,AGUILAR,LEON,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal II,UCN,ISIDRO DE LA CRUZ LEMUS SANTOS,ISIDRO,DE LA CRUZ,LEMUS,SANTOS,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal III,P P,JUAN ALBERTO NAVARRO BOTELLO,JUAN,ALBERTO,NAVARRO,BOTELLO,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal IV,UNE-GANA,JULIO CESAR HERNANDEZ DIVAS,JULIO,CESAR,HERNANDEZ,DIVAS,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal Suplente I,UCN,EBER JONATAN MOLINA MORATAYA,EBER,JONATAN,MOLINA,MORATAYA,
SANTA ROSA,SANTA MARIA IXHUATAN,Concejal Suplente II,P P,MARTIN DE JESUS DAVILA MANGANDID,MARTIN,DE JESUS,DAVILA,MANGANDID,
SANTA ROSA,GUAZACAPAN,Alcalde,UNE-GANA,FRANCISCO ORANTES,FRANCISCO,,ORANTES,,
SANTA ROSA,GUAZACAPAN,Síndico  I,UNE-GANA,EDGAR ALFREDO LOPEZ PEREZ,EDGAR,ALFREDO,LOPEZ,PEREZ,
SANTA ROSA,GUAZACAPAN,Síndico  II,UNE-GANA,ORLANDO BENJAMIN  MEJIA RODAS,ORLANDO,BENJAMIN,MEJIA,RODAS,
SANTA ROSA,GUAZACAPAN,Síndico Suplente,UNE-GANA,HUGO RAMIRO MORALES LOPEZ,HUGO,RAMIRO,MORALES,LOPEZ,
SANTA ROSA,GUAZACAPAN,Concejal I,UNE-GANA,JULIO GOMEZ RAMIREZ,JULIO,,GOMEZ,RAMIREZ,
SANTA ROSA,GUAZACAPAN,Concejal II,UNE-GANA,PEDRO ABRAHAN DEL CID ALVIZURES,PEDRO,ABRAHAM,DEL CID,ALVIZURES,
SANTA ROSA,GUAZACAPAN,Concejal III,UNE-GANA,ABEL  GODOY GARCIA,ABEL,,GODOY,GARCIA,
SANTA ROSA,GUAZACAPAN,Concejal IV,P P,PEDRO LEONEL LOPEZ PEREZ,PEDRO,LEONEL,LOPEZ,PEREZ,
SANTA ROSA,GUAZACAPAN,Concejal Suplente I,UNE-GANA,JULIO MARIO ESQUITE BENITO,JULIO,MARIO,ESQUITE,BENITO,
SANTA ROSA,GUAZACAPAN,Concejal Suplente II,UNE-GANA,JUAN FRANCISCO LOPEZ CARBAJAL,JUAN,FRANCISCO,LOPEZ,CARBAJAL,
SANTA ROSA,SANTA CRUZ NARANJO,Alcalde,P P,JOSE ANGEL LECHUGA AVILA,JOSE,ANGEL,LECHUGA,AVILA,
SANTA ROSA,SANTA CRUZ NARANJO,Síndico  I,P P,JOEL ANIBAL ALVAREZ MEDA,JOEL,ANIBAL,ALVAREZ,MEDA,
SANTA ROSA,SANTA CRUZ NARANJO,Síndico  II,P P,DANIEL ANTONIO SANTOS SALAZAR,DANIEL,ANTONIO,SANTOS,SALAZAR,
SANTA ROSA,SANTA CRUZ NARANJO,Síndico Suplente,P P,FABIAN DE JESUS AGUILAR  GOMEZ,FABIAN,DE JESUS,AGUILAR,GOMEZ,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal I,P P,RUDI GERARDO FRANCO FRANCO,RUDI,GERARDO,FRANCO,FRANCO,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal II,P P,OVIDIO VALENZUELA LOPEZ,OVIDIO,,VALENZUELA,LOPEZ,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal III,UNE-GANA,SOFIA DELFINA FRANCO SANTOS,SOFIA,DELFINA,FRANCO,SANTOS,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal IV,CREO,RONI ESTUARDO QUEVEDO LOPEZ,RONI,ESTUARDO,QUEVEDO,LOPEZ,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal Suplente I,P P,ANIBAL DE JESUS LARA MEJIA,ANIBAL,DE JESUS,LARA,MEJIA,
SANTA ROSA,SANTA CRUZ NARANJO,Concejal Suplente II,UNE-GANA,RAMON ARISTIDES CORADO MORALES,RAMON,ARISTIDES,CORADO,MORALES,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Alcalde,CREO,ROMUALDO YUMAN GARCIA,ROMUALDO,,YUMAN,GARCIA,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Síndico  I,CREO,CARLOS ENRIQUE CORDERO CORONADO,CARLOS,ENRIQUE,CORDERO,CORONADO,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Síndico  II,CREO,FEDERICO  URIAS ALVIZURIS,FEDERICO,,URIAS,ALVIZURES,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Síndico Suplente,CREO,MANUEL OBDULIO BLANCO GAYTAN,MANUEL,OBDULIO,BLANCO,GAYTAN,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal I,CREO,FAUSTO MAUDILIO MARTINEZ BARRIENTOS,FAUSTO,MAUDILIO,MARTINEZ,BARRIENTOS,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal II,CREO,ROLANDO HUMBERTO MORALES TUCHE,ROLANDO,HUMBERTO,MORALES,TUCHE,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal III,UCN,MYNOR ALBERTO DAVILA REVOLORIO,MYNOR,ALBERTO,DAVILA,REVOLORIO,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal IV,UCN,JOSE DANIEL REVOLORIO VILLALOBOS,JOSE,DANIEL,REVOLORIO,VILLALOBOS,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal V,UNE-GANA,JORGE ANTONIO DE PAZ RAMIREZ,JORGE,ANTONIO,DE PAZ,RAMIREZ,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal Suplente I,CREO,ISIDRO POLANCO VELASQUEZ,ISIDRO,,POLANCO,VELASQUEZ,
SANTA ROSA,PUEBLO NUEVO VIÑAS,Concejal Suplente II,UCN,FOLFITO ELIAS ROMERO GRIJALVA,FOLFITO,ELIAS,ROMERO,GRIJALVA,
SANTA ROSA,NUEVA SANTA ROSA,Alcalde,CCS,JOSE ENRRIQUE ARREDONDO AMAYA,JOSE,ENRIQUE,ARREDONDO,AMAYA,
SANTA ROSA,NUEVA SANTA ROSA,Síndico  I,CCS,JOP GAMALIEL OAJACA POCASANGRE,JOP,GAMALIEL,OAJACA,POCASANGRE,
SANTA ROSA,NUEVA SANTA ROSA,Síndico  II,CCS,FIDEL  VALENSUELA LOPEZ,FIDEL,,VALENZUELA,LOPEZ,
SANTA ROSA,NUEVA SANTA ROSA,Síndico Suplente,CCS,FRANCISCO NOE NAVARIJO MARROQUIN,FRANCISCO,NOE,NAVARIJO,MARROQUIN,
SANTA ROSA,NUEVA SANTA ROSA,Concejal I,CCS,ARCENIO SOLARES MONTERROSO,ARCENIO,,SOLARES,MONTERROSO,
SANTA ROSA,NUEVA SANTA ROSA,Concejal II,CCS,VICENTE HORACIO SANDOVAL HERRERA,VICENTE,HORACIO,SANDOVAL,HERRERA,
SANTA ROSA,NUEVA SANTA ROSA,Concejal III,P P,ALVARO ESTUARDO ALVAREZ SALAZAR,ALVARO,ESTUARDO,ALVAREZ,SALAZAR,
SANTA ROSA,NUEVA SANTA ROSA,Concejal IV,P P,MERY CARINA REVOLORIO FRANCO,MERY,CARINA,REVOLORIO,FRANCO,
SANTA ROSA,NUEVA SANTA ROSA,Concejal V,CASA,JOSE FELIX SOLARES DAVILA,JOSE,FELIX,SOLARES,DAVILA,
SANTA ROSA,NUEVA SANTA ROSA,Concejal Suplente I,CCS,ERNAN LOPEZ PEREZ,ERNAN,,LOPEZ,PEREZ,
SANTA ROSA,NUEVA SANTA ROSA,Concejal Suplente II,P P,FERNANDO CHAJON MORALES,FERNANDO,,CHAJON,MORALES,
ALTA VERAPAZ,COBAN,Alcalde,P P,LEONEL ARTURO CHACON BARRIOS,LEONEL,ARTURO,CHACON,BARRIOS,
ALTA VERAPAZ,COBAN,Síndico  I,P P,EDGAR RENE TUN POP,EDGAR,RENE,TUN,POP,
ALTA VERAPAZ,COBAN,Síndico  II,P P,DANNY OMAR MAAZ BUECHSEL,DANNY,OMAR,MAAZ,BUECHSEL,
ALTA VERAPAZ,COBAN,Síndico  III,P P,LEOPOLDO SALAZAR SAMAYOA,LEOPOLDO,,SALAZAR,SAMAYOA,
ALTA VERAPAZ,COBAN,Síndico Suplente,P P,MARIO AUGUSTO HERNANDEZ CHENAL,MARIO,AUGUSTO,HERNANDEZ,CHENAL,
ALTA VERAPAZ,COBAN,Concejal I,P P,MARCO TULIO SIERRA LEMUS,MARCO,TULIO,SIERRA,LEMUS,
ALTA VERAPAZ,COBAN,Concejal II,P P,EDUARDO ARIEL HASSE ROSALES,EDUARDO,ARIEL,HASSE,ROSALES,
ALTA VERAPAZ,COBAN,Concejal III,P P,JOSE ESTUARDO ALVARADO LOPEZ,JOSE,ESTUARDO,ALVARADO,LOPEZ,
ALTA VERAPAZ,COBAN,Concejal IV,P P,MARVIN YOVANY CUCUL JUC,MARVIN,YOVANY,CUCUL,JUC,
ALTA VERAPAZ,COBAN,Concejal V,P P,AMILCAR  SALVADOR DE LEON,AMILCAR,SALVADOR,DE LEON,,
ALTA VERAPAZ,COBAN,Concejal VI,UNE-GANA,LUIS FERNANDO HERNANDEZ IBAÑEZ,LUIS,FERNANDO,HERNANDEZ,IBAÑEZ,
ALTA VERAPAZ,COBAN,Concejal VII,UNE-GANA,JUAN RAMON PONCE KRESS,JUAN,RAMON,PONCE,KRESS,
ALTA VERAPAZ,COBAN,Concejal VIII,F R G,HECTOR ROLANDO LEMUS LOPEZ,HECTOR,ROLANDO,LEMUS,LOPEZ,
ALTA VERAPAZ,COBAN,Concejal IX,F R G,ROBERTO CHO CAAL,ROBERTO,,CHO,CAAL,
ALTA VERAPAZ,COBAN,Concejal X,CREO,OSCAR SALVADOR MONTEPEQUE LINARES,OSCAR,SALVADOR,MONTEPEQUE,LINARES,
ALTA VERAPAZ,COBAN,Concejal Suplente I,P P,SERVIO DANILO SIERRA LOPEZ,SEVIO,DANILO,SIERRA,LOPEZ,
ALTA VERAPAZ,COBAN,Concejal Suplente II,P P,ANA MARIA TERESA BAC ICO,ANA,MARIA,BAC,ICO,
ALTA VERAPAZ,COBAN,Concejal Suplente III,UNE-GANA,LUIS ALFREDO  ISEM PEC,LUIS,ALFREDO,ISEM,PEC,
ALTA VERAPAZ,COBAN,Concejal Suplente IV,F R G,HECTOR ISRAEL CU POP,HECTOR,ISRAEL,CU,POP,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Alcalde,CREO,MANUEL  QUEJEM,MANUEL,,QUEJEM,,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Síndico  I,CREO,ERNESTO POP CAAL,ERNESTO,,POP,CAAL,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Síndico  II,CREO,HECTOR ELIAS TUL MORAN,HECTOR,ELIAS,TUL,MORAN,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Síndico Suplente,CREO,RAUL CAAL MAX,RAUL,,CAAL,MAX,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal I,CREO,LUCIANO  TUT,LUCIANO,,TUT,,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal II,UCN,RICARDO GUALIB CAAL,RICARDO,,GUALIB,CAAL,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal III,IKOM,JOSE JALAL CAHUEC,JOSE,,JALAL,CAHUEC,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal IV,P P,HAROLDO FRANCISCO SUCUP HERNANDEZ,HAROLDO,FRANCISCO,SUCUP,HERNANDEZ,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal Suplente I,CREO,JUAN FRANCISCO  ICAL JALAL,JUAN,FRANCISCO,ICAL,JALAL,
ALTA VERAPAZ,SANTA CRUZ VERAPAZ,Concejal Suplente II,UCN,CARLOS ARNOLDO TUL MORAN,CARLOS,ARNOLDO,TUL,MORAN,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Alcalde,LIDER,JULIO ROMEO  SURAM CHUN,JULIO,ROMEO,SURAM,CHUN,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Síndico  I,LIDER,AMALIA  LEM COY DE SIERRA,AMALIA,,LEM,COY,SIERRA
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Síndico  II,LIDER,ELDER DAGOBERTO GIL MORAN CHIQUIN,ELDER,DAGOBERTO,GIL,MORAN,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Síndico Suplente,LIDER,DOMINGO  MORAN POP,DOMINGO,,MORAN,POP,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal I,LIDER,EDGAR RUBEN GONZALEZ CALAT,EDGAR,RUBEN,GONZALEZ,CALAT,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal II,LIDER,JOEL HUMBERTO PEREZ VELIZ,JOEL,HUMBERTO,PEREZ,VELIZ,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal III,LIDER,HUGO RENE CAL LEM,HUGO,RENE,CAL,LEM,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal IV,LIDER,MIGUEL  CHUN COJOC,MIGUEL,,CHUN,COJOC,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal V,P P,OVIDIO CHOC POP,OVIDIO,,CHOC,POP,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal Suplente I,LIDER,ALEJANDRO  CHIQUIN PAAU,ALEJANDRO,,CHIQUIN,PAAU,
ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,Concejal Suplente II,LIDER,EDGAR ROLANDO LEM CAAL,EDGAR,ROLANDO,LEM,CAAL,
ALTA VERAPAZ,TACTIC,Alcalde,P P,EDIN ROLANDO GUERRERO MILIAN,EDIN,ROLANDO,GUERRERO,MILIAN,
ALTA VERAPAZ,TACTIC,Síndico  I,P P,EDGAR LEONARDO TEC QUEJ,EDGAR,LEONARDO,TEC,QUEJ,
ALTA VERAPAZ,TACTIC,Síndico  II,P P,JOSE ALVARO QUEJ BEB,JOSE,ALVARO,QUEJ,BEB,
ALTA VERAPAZ,TACTIC,Síndico Suplente,P P,JUAN FERNANDO ISEM TUJAB,JUAN,FERNANDO,ISEM,TUJAB,
ALTA VERAPAZ,TACTIC,Concejal I,P P,SERGIO ROLANDO DUBON HERRERA,SERGIO,ROLANDO,DUBON,HERRERA,
ALTA VERAPAZ,TACTIC,Concejal II,P P,EDIN GIOVANI MACZ QUEJ,EDIN,GIOVANI,MACZ,QUEJ,
ALTA VERAPAZ,TACTIC,Concejal III,P P,WALDEMAR  CHO CAP,WALDEMAR,,CHO,CAP,
ALTA VERAPAZ,TACTIC,Concejal IV,UNE-GANA,JOSE ALBERTO QUEJ XOY,JOSE,ALBERTO,QUEJ,XOY,
ALTA VERAPAZ,TACTIC,Concejal V,PUNEET,OSWALDO  CAHUEC BIN,OSWALDO,,CAHUEC,BIN,
ALTA VERAPAZ,TACTIC,Concejal Suplente I,P P,LETICIA ESPERANZA TUJT CAHUEC,LETICIA,ESPERANZA,TUJT,CAHUEC,
ALTA VERAPAZ,TACTIC,Concejal Suplente II,UNE-GANA,CARLOS ADOLFO CHINCHILLA GOMEZ,CARLOS,ADOLFO,CHINCHILLA,GOMEZ,
ALTA VERAPAZ,TAMAHU,Alcalde,UCN,RUBEN CHITAY CAAL,RUBEN,,CHITAY,CAAL,
ALTA VERAPAZ,TAMAHU,Síndico  I,UCN,CARLOS ROLANDO BEB FIDALGO,CARLOS,ROLANDO,BEB,FIDALGO,
ALTA VERAPAZ,TAMAHU,Síndico  II,UCN,ELIZARDO QUEJ SAM,ELIZARDO,,QUEJ,SAM,
ALTA VERAPAZ,TAMAHU,Síndico Suplente,UCN,VICTOR MANUEL CUCUL ICHICH,VICTOR,MANUEL,CUCUL,ICHICH,
ALTA VERAPAZ,TAMAHU,Concejal I,UCN,JULIO QUEJ,JULIO,,QUEJ,,
ALTA VERAPAZ,TAMAHU,Concejal II,UCN,ARMANDO CUCUL YAT,ARMANDO,,CUCUL,YAT,
ALTA VERAPAZ,TAMAHU,Concejal III,UNE-GANA,HELDER BERNABE SIS MEJICANOS,HELDER,BERNABE,SIS,MEJICANOS,
ALTA VERAPAZ,TAMAHU,Concejal IV,UNE-GANA,MIGUEL   SIS XOL,MIGUEL,,SIS,XOL,
ALTA VERAPAZ,TAMAHU,Concejal Suplente I,UCN,JUAN  CAU,JUAN,,CAU,,
ALTA VERAPAZ,TAMAHU,Concejal Suplente II,UNE-GANA,MATEO CUCUL JUC,MATEO,,CUCUL,JUC,
ALTA VERAPAZ,TUCURU,Alcalde,P P,RENE ALFREDO CUN PEC,RENE,ALFREDO,CUN,PEC,
ALTA VERAPAZ,TUCURU,Síndico  I,P P,GUILLERMO  BOTZOC TOT,GUILLERMO,,BOTZOC,TOT,
ALTA VERAPAZ,TUCURU,Síndico  II,P P,EDUARDO MAQUIM BOTZOC,EDUARDO,,MAQUIM,BOTZOC,
ALTA VERAPAZ,TUCURU,Síndico Suplente,P P,RAMIRO CAAL XOL,RAMIRO,,CAAL,XOL,
ALTA VERAPAZ,TUCURU,Concejal I,P P,BENEDICTO CARCAMO,BENEDICTO,,CARCAMO,,
ALTA VERAPAZ,TUCURU,Concejal II,P P,PEDRO ICHICH,PEDRO,,ICHICH,,
ALTA VERAPAZ,TUCURU,Concejal III,P P,ALEJANDRO  TEYUL COY,ALEJANDRO,,TEYUL,COY,
ALTA VERAPAZ,TUCURU,Concejal IV,UNE-GANA,MARTIN XI CAAL,MARTIN,,XI,CAAL,
ALTA VERAPAZ,TUCURU,Concejal V,P A N,ENRIQUE HUN,ENRIQUE,,HUN,,
ALTA VERAPAZ,TUCURU,Concejal Suplente I,P P,MAURICIO PONCE,MAURICIO,,PONCE,,
ALTA VERAPAZ,TUCURU,Concejal Suplente II,P P,CATARINO CAHUEC MA,CATARINO,,CAHUEC,MA,
ALTA VERAPAZ,PANZOS,Alcalde,P P,JAIME  LEON RAMIREZ,JAIME,,LEON,RAMIREZ,
ALTA VERAPAZ,PANZOS,Síndico  I,P P,ARMANDO CHEN RAX,ARMANDO,,CHEN,RAX,
ALTA VERAPAZ,PANZOS,Síndico  II,P P,MARCO TULIO PEREIRA JUAREZ,MARCO,TULIO,PEREIRA,JUAREZ,
ALTA VERAPAZ,PANZOS,Síndico Suplente,VACANTE,VACANTE,,,,,
ALTA VERAPAZ,PANZOS,Concejal I,P P,CARLOS MANUEL PULUC POC,CARLOS,MANUEL,PULUC,POC,
ALTA VERAPAZ,PANZOS,Concejal II,P P,JUAN  SEB CACAO,JUAN,,SEB,CACAO,
ALTA VERAPAZ,PANZOS,Concejal III,LIDER,WALTER ESTUARDO BARILLAS SOTO,WALTER,ESTUARDO,BARILLAS,SOTO,
ALTA VERAPAZ,PANZOS,Concejal IV,UCN,ALFREDO  COC ICH,ALFREDO,,COC,ICH,
ALTA VERAPAZ,PANZOS,Concejal V,UNE-GANA,ALBERTO  CAC CHEN,ALBERTO,,CAC,CHEN,
ALTA VERAPAZ,PANZOS,Concejal Suplente I,P P,GLADYS BEATRIZ CUC TUN,GLADYS,BEATRIZ,CUC,TUN,
ALTA VERAPAZ,PANZOS,Concejal Suplente II,LIDER,AUGUSTO XOL XOL,AUGUSTO,,XOL,XOL,
ALTA VERAPAZ,SENAHU,Alcalde,LIDER,MONICA PRISSILLA MILIAN REQUENA,MONICA,PRISSILLA,MILIAN,REQUENA,
ALTA VERAPAZ,SENAHU,Síndico  I,LIDER,GERMAN CHOC,GERMAN,,CHOC,,
ALTA VERAPAZ,SENAHU,Síndico  II,LIDER,MARTHA ALICIA PAQUE MO,MARTHA,ALICIA,PAQUE,MO,
ALTA VERAPAZ,SENAHU,Síndico Suplente,VACANTE,VACANTE,,,,,
ALTA VERAPAZ,SENAHU,Concejal I,LIDER,NESTOR CAAL CAC,NESTOR,,CAAL,CAC,
ALTA VERAPAZ,SENAHU,Concejal II,LIDER,SAMUEL  CUCUL,SAMUEL,,CUCUL,,
ALTA VERAPAZ,SENAHU,Concejal III,P P,ALFREDO  COC TOZ,ALFREDO,,COC,TOZ,
ALTA VERAPAZ,SENAHU,Concejal IV,P P,VICENTE  CAC,VICENTE,,CAC,,
ALTA VERAPAZ,SENAHU,Concejal V,UNE-GANA,EDIN HUMBERTO VARGAS LEAL,EDIN,HUMBERTO,VARGAS,LEAL,
ALTA VERAPAZ,SENAHU,Concejal VI,UNE-GANA,ADALBERTO SALVADOR BUENAFE REYES,ADALBERTO,SALVADOR,BUENAFE,REYES,
ALTA VERAPAZ,SENAHU,Concejal VII,P A N,ANTONIO  CAC,ANTONIO,,CAC,,
ALTA VERAPAZ,SENAHU,Concejal Suplente I,LIDER,EDUARDO XOL AC,EDUARDO,,XOL,AC,
ALTA VERAPAZ,SENAHU,Concejal Suplente II,P P,ROSALIA  TIUL DE COC,ROSALIA,,TIUL,,COC
ALTA VERAPAZ,SENAHU,Concejal Suplente III,UNE-GANA,ARTURO HERNANDEZ XOL,ARTURO,,HERNANDEZ,XOL,
ALTA VERAPAZ,SAN PEDRO CARCHA,Alcalde,UNE-GANA,VICTOR HUGO CIFUENTES DELGADO,VICTOR,HUGO,CIFUENTES,DELGADO,
ALTA VERAPAZ,SAN PEDRO CARCHA,Síndico  I,UNE-GANA,CRUZ ALBERTO PEREZ OXOM,CRUZ,ALBERTO,PEREZ,OXOM,
ALTA VERAPAZ,SAN PEDRO CARCHA,Síndico  II,UNE-GANA,DORIS IVETTE GUAY BOURDET  DE MEDINA,DORIS,IVETTE,GUAY,BOURDET,MEDINA
ALTA VERAPAZ,SAN PEDRO CARCHA,Síndico  III,UNE-GANA,ERWIN SALVADOR BA COC,ERWIN,SALVADOR,BA,COC,
ALTA VERAPAZ,SAN PEDRO CARCHA,Síndico Suplente,UNE-GANA,JOSE DOMINGO GONZALEZ CHOC,JOSE,DOMINGO,GONZALEZ,CHOC,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal I,UNE-GANA,ERWIN ALFONSO CATUN MAQUIN,ERWIN,ALFONSO,CATUN,MAQUIN,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal II,UNE-GANA,ADIEL JONATAN QUIM MAQUIN,ADIEL,JONATAN,QUIM,MAQUIN,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal III,UNE-GANA,ELIAS MUCU  CHUB,ELIAS,,MUCU,CHUB,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal IV,UNE-GANA,MARIA ELENA XE COC,MARIA,ELENA,XE,COC,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal V,UNE-GANA,RAMON CU XOL,RAMON,,CU,XOL,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal VI,UNE-GANA,JULIO ANTONIO CUCUL CHOLOM,JULIO,ANTONIO,CUCUL,CHOLOM,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal VII,UNE-GANA,WALTER ALFONSO CHO TUX,WALTER,ALFONSO,CHO,TUX,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal VIII,UNE-GANA,EVIOLA MARIBEL TUL COC,EVIOLA,MARIBEL,TUL,COC,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal IX,P P,GERARDO OCTAVIO MATTA CHAVARRIA,GERARDO,OCTAVIO,MATTA,CHAVARRIA,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal X,P P,EDUARDO DELGADO POP,EDUARDO,,DELGADO,POP,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal Suplente I,UNE-GANA,MEDARDO CHOC CUCUL,MEDARDO,,CHOC,CUCUL,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal Suplente II,UNE-GANA,ARTURO BUTZ POP,ARTURO,,BUTZ,POP,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal Suplente III,UNE-GANA,MANUEL CHUB CHUB,MANUEL,,CHUB,CHUB,
ALTA VERAPAZ,SAN PEDRO CARCHA,Concejal Suplente IV,P P,GERARDO CAC CHE,GERARDO,,CAC,CHE,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Alcalde,P P,ERVIN ORLANDO TUT QUIM,ERVIN,ORLANDO,TUT,QUIM,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Síndico  I,P P,LEONARDO POP CAO,LEONARDO,,POP,CAO,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Síndico  II,P P,ALFONSO CHOC CAAL,ALFONSO,,CHOC,CAAL,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Síndico Suplente,P P,EDGAR ROLANDO BOTZOC TZUL,EDGAR,ROLANDO,BOTZOC,TZUL,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal I,P P,MANUEL  XOL SI,MANUEL,,XOL,SI,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal II,P P,CARLOS CUC POP,CARLOS,,CUC,POP,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal III,UNE,ANIBAL MARDOQUEO HERCULES JUAREZ,ANIBAL,MARDOQUEO,HERCULES,JUAREZ,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal IV,F R G,JOSE ORLANDO CHUB MAAS,JOSE,ORLANDO,CHUB,MAAS,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal V,CH´OOLEJ,ROBERTO TZUB  SI,ROBERTO,,TZUB,SI,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal Suplente I,P P,RONALD VIRGILIO CUC CHO,RONALD,VIRGILIO,CUC,CHO,
ALTA VERAPAZ,SAN JUAN CHAMELCO,Concejal Suplente II,UNE,MARCOS IGNACIO CHO CHO,MARCOS,IGNACIO,CHO,CHO,
